"locale","name","region","state","SA1_MAINCO","SA1_7DIGIT","SA2_MAINCO"
"melb","Melbourne","GCCSA","Vic",20802142619,2142619,208021426
"melb","Melbourne","GCCSA","Vic",20802142620,2142620,208021426
"melb","Melbourne","GCCSA","Vic",20802142621,2142621,208021426
"melb","Melbourne","GCCSA","Vic",20802142622,2142622,208021426
"melb","Melbourne","GCCSA","Vic",20802142623,2142623,208021426
"melb","Melbourne","GCCSA","Vic",20802142624,2142624,208021426
"melb","Melbourne","GCCSA","Vic",20802142625,2142625,208021426
"melb","Melbourne","GCCSA","Vic",20802142626,2142626,208021426
"melb","Melbourne","GCCSA","Vic",20802142627,2142627,208021426
"melb","Melbourne","GCCSA","Vic",20802142628,2142628,208021426
"melb","Melbourne","GCCSA","Vic",20802142629,2142629,208021426
"melb","Melbourne","GCCSA","Vic",20802142630,2142630,208021426
"melb","Melbourne","GCCSA","Vic",20802142631,2142631,208021426
"melb","Melbourne","GCCSA","Vic",20802142632,2142632,208021426
"melb","Melbourne","GCCSA","Vic",20802142633,2142633,208021426
"melb","Melbourne","GCCSA","Vic",20802142634,2142634,208021426
"melb","Melbourne","GCCSA","Vic",20802142701,2142701,208021427
"melb","Melbourne","GCCSA","Vic",20802142702,2142702,208021427
"melb","Melbourne","GCCSA","Vic",20802142703,2142703,208021427
"melb","Melbourne","GCCSA","Vic",20802142704,2142704,208021427
"melb","Melbourne","GCCSA","Vic",20802142705,2142705,208021427
"melb","Melbourne","GCCSA","Vic",20802142706,2142706,208021427
"melb","Melbourne","GCCSA","Vic",20802142707,2142707,208021427
"melb","Melbourne","GCCSA","Vic",20802142708,2142708,208021427
"melb","Melbourne","GCCSA","Vic",20802142709,2142709,208021427
"melb","Melbourne","GCCSA","Vic",20802142710,2142710,208021427
"melb","Melbourne","GCCSA","Vic",20802142711,2142711,208021427
"melb","Melbourne","GCCSA","Vic",20802142712,2142712,208021427
"melb","Melbourne","GCCSA","Vic",20802142713,2142713,208021427
"melb","Melbourne","GCCSA","Vic",20802142714,2142714,208021427
"melb","Melbourne","GCCSA","Vic",20802142715,2142715,208021427
"melb","Melbourne","GCCSA","Vic",20802142716,2142716,208021427
"melb","Melbourne","GCCSA","Vic",20802142717,2142717,208021427
"melb","Melbourne","GCCSA","Vic",20802142718,2142718,208021427
"melb","Melbourne","GCCSA","Vic",20802142719,2142719,208021427
"melb","Melbourne","GCCSA","Vic",20802142720,2142720,208021427
"melb","Melbourne","GCCSA","Vic",20802142721,2142721,208021427
"melb","Melbourne","GCCSA","Vic",20802142722,2142722,208021427
"melb","Melbourne","GCCSA","Vic",20802142723,2142723,208021427
"melb","Melbourne","GCCSA","Vic",20802142724,2142724,208021427
"melb","Melbourne","GCCSA","Vic",20802142725,2142725,208021427
"melb","Melbourne","GCCSA","Vic",20802142726,2142726,208021427
"melb","Melbourne","GCCSA","Vic",20802142727,2142727,208021427
"melb","Melbourne","GCCSA","Vic",20802142728,2142728,208021427
"melb","Melbourne","GCCSA","Vic",20803118301,2118301,208031183
"melb","Melbourne","GCCSA","Vic",20803118302,2118302,208031183
"melb","Melbourne","GCCSA","Vic",20803118303,2118303,208031183
"melb","Melbourne","GCCSA","Vic",20803118304,2118304,208031183
"melb","Melbourne","GCCSA","Vic",20803118307,2118307,208031183
"melb","Melbourne","GCCSA","Vic",20803118308,2118308,208031183
"melb","Melbourne","GCCSA","Vic",20803118309,2118309,208031183
"melb","Melbourne","GCCSA","Vic",20803118310,2118310,208031183
"melb","Melbourne","GCCSA","Vic",20803118311,2118311,208031183
"melb","Melbourne","GCCSA","Vic",20803118312,2118312,208031183
"melb","Melbourne","GCCSA","Vic",20803118313,2118313,208031183
"melb","Melbourne","GCCSA","Vic",20803118315,2118315,208031183
"melb","Melbourne","GCCSA","Vic",20803118318,2118318,208031183
"melb","Melbourne","GCCSA","Vic",20803118319,2118319,208031183
"melb","Melbourne","GCCSA","Vic",20803118321,2118321,208031183
"melb","Melbourne","GCCSA","Vic",20803118322,2118322,208031183
"melb","Melbourne","GCCSA","Vic",20803118323,2118323,208031183
"melb","Melbourne","GCCSA","Vic",20803118324,2118324,208031183
"melb","Melbourne","GCCSA","Vic",20803118325,2118325,208031183
"melb","Melbourne","GCCSA","Vic",20803118326,2118326,208031183
"melb","Melbourne","GCCSA","Vic",20803118327,2118327,208031183
"melb","Melbourne","GCCSA","Vic",20803118401,2118401,208031184
"melb","Melbourne","GCCSA","Vic",20803118501,2118501,208031185
"melb","Melbourne","GCCSA","Vic",20803118502,2118502,208031185
"melb","Melbourne","GCCSA","Vic",20803118503,2118503,208031185
"melb","Melbourne","GCCSA","Vic",20803118504,2118504,208031185
"melb","Melbourne","GCCSA","Vic",20803118505,2118505,208031185
"melb","Melbourne","GCCSA","Vic",20803118506,2118506,208031185
"melb","Melbourne","GCCSA","Vic",20803118507,2118507,208031185
"melb","Melbourne","GCCSA","Vic",20803118508,2118508,208031185
"melb","Melbourne","GCCSA","Vic",20803118509,2118509,208031185
"melb","Melbourne","GCCSA","Vic",20803118510,2118510,208031185
"melb","Melbourne","GCCSA","Vic",20803118511,2118511,208031185
"melb","Melbourne","GCCSA","Vic",20803118512,2118512,208031185
"melb","Melbourne","GCCSA","Vic",20803118513,2118513,208031185
"melb","Melbourne","GCCSA","Vic",20803118514,2118514,208031185
"melb","Melbourne","GCCSA","Vic",20803118515,2118515,208031185
"melb","Melbourne","GCCSA","Vic",20803118516,2118516,208031185
"melb","Melbourne","GCCSA","Vic",20803118517,2118517,208031185
"melb","Melbourne","GCCSA","Vic",20803118518,2118518,208031185
"melb","Melbourne","GCCSA","Vic",20803118520,2118520,208031185
"melb","Melbourne","GCCSA","Vic",20803118521,2118521,208031185
"melb","Melbourne","GCCSA","Vic",20803118522,2118522,208031185
"melb","Melbourne","GCCSA","Vic",20803118523,2118523,208031185
"melb","Melbourne","GCCSA","Vic",20803118524,2118524,208031185
"melb","Melbourne","GCCSA","Vic",20803118525,2118525,208031185
"melb","Melbourne","GCCSA","Vic",20803118526,2118526,208031185
"melb","Melbourne","GCCSA","Vic",20803118527,2118527,208031185
"melb","Melbourne","GCCSA","Vic",20803118529,2118529,208031185
"melb","Melbourne","GCCSA","Vic",20803118530,2118530,208031185
"melb","Melbourne","GCCSA","Vic",20803118601,2118601,208031186
"melb","Melbourne","GCCSA","Vic",20803118603,2118603,208031186
"melb","Melbourne","GCCSA","Vic",20803118604,2118604,208031186
"melb","Melbourne","GCCSA","Vic",20803118605,2118605,208031186
"melb","Melbourne","GCCSA","Vic",20803118606,2118606,208031186
"melb","Melbourne","GCCSA","Vic",20803118607,2118607,208031186
"melb","Melbourne","GCCSA","Vic",20803118608,2118608,208031186
"melb","Melbourne","GCCSA","Vic",20803118609,2118609,208031186
"melb","Melbourne","GCCSA","Vic",20803118610,2118610,208031186
"melb","Melbourne","GCCSA","Vic",20803118611,2118611,208031186
"melb","Melbourne","GCCSA","Vic",20803118612,2118612,208031186
"melb","Melbourne","GCCSA","Vic",20803118613,2118613,208031186
"melb","Melbourne","GCCSA","Vic",20803118614,2118614,208031186
"melb","Melbourne","GCCSA","Vic",20803118615,2118615,208031186
"melb","Melbourne","GCCSA","Vic",20803118616,2118616,208031186
"melb","Melbourne","GCCSA","Vic",20803118617,2118617,208031186
"melb","Melbourne","GCCSA","Vic",20803118618,2118618,208031186
"melb","Melbourne","GCCSA","Vic",20803118619,2118619,208031186
"melb","Melbourne","GCCSA","Vic",20803118620,2118620,208031186
"melb","Melbourne","GCCSA","Vic",20803118621,2118621,208031186
"melb","Melbourne","GCCSA","Vic",20803118622,2118622,208031186
"melb","Melbourne","GCCSA","Vic",20803118623,2118623,208031186
"melb","Melbourne","GCCSA","Vic",20803118624,2118624,208031186
"melb","Melbourne","GCCSA","Vic",20803118625,2118625,208031186
"melb","Melbourne","GCCSA","Vic",20803118626,2118626,208031186
"melb","Melbourne","GCCSA","Vic",20803118627,2118627,208031186
"melb","Melbourne","GCCSA","Vic",20803118628,2118628,208031186
"melb","Melbourne","GCCSA","Vic",20803118629,2118629,208031186
"melb","Melbourne","GCCSA","Vic",20803118630,2118630,208031186
"melb","Melbourne","GCCSA","Vic",20803118631,2118631,208031186
"melb","Melbourne","GCCSA","Vic",20803118701,2118701,208031187
"melb","Melbourne","GCCSA","Vic",20803118702,2118702,208031187
"melb","Melbourne","GCCSA","Vic",20803118703,2118703,208031187
"melb","Melbourne","GCCSA","Vic",20803118704,2118704,208031187
"melb","Melbourne","GCCSA","Vic",20803118705,2118705,208031187
"melb","Melbourne","GCCSA","Vic",20803118706,2118706,208031187
"melb","Melbourne","GCCSA","Vic",20803118707,2118707,208031187
"melb","Melbourne","GCCSA","Vic",20803118708,2118708,208031187
"melb","Melbourne","GCCSA","Vic",20803118709,2118709,208031187
"melb","Melbourne","GCCSA","Vic",20803118710,2118710,208031187
"melb","Melbourne","GCCSA","Vic",20803118711,2118711,208031187
"melb","Melbourne","GCCSA","Vic",20803118712,2118712,208031187
"melb","Melbourne","GCCSA","Vic",20803118713,2118713,208031187
"melb","Melbourne","GCCSA","Vic",20803118801,2118801,208031188
"melb","Melbourne","GCCSA","Vic",20803118802,2118802,208031188
"melb","Melbourne","GCCSA","Vic",20803118803,2118803,208031188
"melb","Melbourne","GCCSA","Vic",20803118804,2118804,208031188
"melb","Melbourne","GCCSA","Vic",20803118805,2118805,208031188
"melb","Melbourne","GCCSA","Vic",20803118806,2118806,208031188
"melb","Melbourne","GCCSA","Vic",20803118807,2118807,208031188
"melb","Melbourne","GCCSA","Vic",20803118808,2118808,208031188
"melb","Melbourne","GCCSA","Vic",20803118809,2118809,208031188
"melb","Melbourne","GCCSA","Vic",20803118810,2118810,208031188
"melb","Melbourne","GCCSA","Vic",20803118811,2118811,208031188
"melb","Melbourne","GCCSA","Vic",20803118812,2118812,208031188
"melb","Melbourne","GCCSA","Vic",20803118813,2118813,208031188
"melb","Melbourne","GCCSA","Vic",20803118814,2118814,208031188
"melb","Melbourne","GCCSA","Vic",20803118815,2118815,208031188
"melb","Melbourne","GCCSA","Vic",20803118816,2118816,208031188
"melb","Melbourne","GCCSA","Vic",20803118817,2118817,208031188
"melb","Melbourne","GCCSA","Vic",20803118818,2118818,208031188
"melb","Melbourne","GCCSA","Vic",20803118819,2118819,208031188
"melb","Melbourne","GCCSA","Vic",20803118820,2118820,208031188
"melb","Melbourne","GCCSA","Vic",20803118821,2118821,208031188
"melb","Melbourne","GCCSA","Vic",20803118822,2118822,208031188
"melb","Melbourne","GCCSA","Vic",20803118823,2118823,208031188
"melb","Melbourne","GCCSA","Vic",20803118824,2118824,208031188
"melb","Melbourne","GCCSA","Vic",20803118825,2118825,208031188
"melb","Melbourne","GCCSA","Vic",20803118826,2118826,208031188
"melb","Melbourne","GCCSA","Vic",20803118827,2118827,208031188
"melb","Melbourne","GCCSA","Vic",20803118828,2118828,208031188
"melb","Melbourne","GCCSA","Vic",20803118829,2118829,208031188
"melb","Melbourne","GCCSA","Vic",20803118830,2118830,208031188
"melb","Melbourne","GCCSA","Vic",20803118831,2118831,208031188
"melb","Melbourne","GCCSA","Vic",20803118832,2118832,208031188
"melb","Melbourne","GCCSA","Vic",20803118833,2118833,208031188
"melb","Melbourne","GCCSA","Vic",20803118834,2118834,208031188
"melb","Melbourne","GCCSA","Vic",20803118835,2118835,208031188
"melb","Melbourne","GCCSA","Vic",20803118836,2118836,208031188
"melb","Melbourne","GCCSA","Vic",20803118837,2118837,208031188
"melb","Melbourne","GCCSA","Vic",20803118838,2118838,208031188
"melb","Melbourne","GCCSA","Vic",20803118839,2118839,208031188
"melb","Melbourne","GCCSA","Vic",20803118840,2118840,208031188
"melb","Melbourne","GCCSA","Vic",20803118841,2118841,208031188
"melb","Melbourne","GCCSA","Vic",20803118842,2118842,208031188
"melb","Melbourne","GCCSA","Vic",20803118843,2118843,208031188
"melb","Melbourne","GCCSA","Vic",20803118844,2118844,208031188
"melb","Melbourne","GCCSA","Vic",20803118845,2118845,208031188
"melb","Melbourne","GCCSA","Vic",20803118846,2118846,208031188
"melb","Melbourne","GCCSA","Vic",20803118847,2118847,208031188
"melb","Melbourne","GCCSA","Vic",20803118848,2118848,208031188
"melb","Melbourne","GCCSA","Vic",20803118849,2118849,208031188
"melb","Melbourne","GCCSA","Vic",20803118850,2118850,208031188
"melb","Melbourne","GCCSA","Vic",20803118901,2118901,208031189
"melb","Melbourne","GCCSA","Vic",20803118902,2118902,208031189
"melb","Melbourne","GCCSA","Vic",20803118903,2118903,208031189
"melb","Melbourne","GCCSA","Vic",20803118904,2118904,208031189
"melb","Melbourne","GCCSA","Vic",20803118905,2118905,208031189
"melb","Melbourne","GCCSA","Vic",20803118906,2118906,208031189
"melb","Melbourne","GCCSA","Vic",20803118907,2118907,208031189
"melb","Melbourne","GCCSA","Vic",20803118908,2118908,208031189
"melb","Melbourne","GCCSA","Vic",20803118909,2118909,208031189
"melb","Melbourne","GCCSA","Vic",20803118910,2118910,208031189
"melb","Melbourne","GCCSA","Vic",20803118911,2118911,208031189
"melb","Melbourne","GCCSA","Vic",20803118912,2118912,208031189
"melb","Melbourne","GCCSA","Vic",20803118913,2118913,208031189
"melb","Melbourne","GCCSA","Vic",20803118914,2118914,208031189
"melb","Melbourne","GCCSA","Vic",20803118915,2118915,208031189
"melb","Melbourne","GCCSA","Vic",20803118916,2118916,208031189
"melb","Melbourne","GCCSA","Vic",20803118917,2118917,208031189
"melb","Melbourne","GCCSA","Vic",20803118918,2118918,208031189
"melb","Melbourne","GCCSA","Vic",20803118919,2118919,208031189
"melb","Melbourne","GCCSA","Vic",20803118920,2118920,208031189
"melb","Melbourne","GCCSA","Vic",20803118921,2118921,208031189
"melb","Melbourne","GCCSA","Vic",20803118922,2118922,208031189
"melb","Melbourne","GCCSA","Vic",20803118923,2118923,208031189
"melb","Melbourne","GCCSA","Vic",20803118924,2118924,208031189
"melb","Melbourne","GCCSA","Vic",20803118925,2118925,208031189
"melb","Melbourne","GCCSA","Vic",20803118926,2118926,208031189
"melb","Melbourne","GCCSA","Vic",20803118927,2118927,208031189
"melb","Melbourne","GCCSA","Vic",20803118928,2118928,208031189
"melb","Melbourne","GCCSA","Vic",20803118929,2118929,208031189
"melb","Melbourne","GCCSA","Vic",20803118930,2118930,208031189
"melb","Melbourne","GCCSA","Vic",20803119001,2119001,208031190
"melb","Melbourne","GCCSA","Vic",20803119002,2119002,208031190
"melb","Melbourne","GCCSA","Vic",20803119003,2119003,208031190
"melb","Melbourne","GCCSA","Vic",20803119004,2119004,208031190
"melb","Melbourne","GCCSA","Vic",20803119005,2119005,208031190
"melb","Melbourne","GCCSA","Vic",20803119006,2119006,208031190
"melb","Melbourne","GCCSA","Vic",20803119007,2119007,208031190
"melb","Melbourne","GCCSA","Vic",20803119008,2119008,208031190
"melb","Melbourne","GCCSA","Vic",20803119009,2119009,208031190
"melb","Melbourne","GCCSA","Vic",20803119010,2119010,208031190
"melb","Melbourne","GCCSA","Vic",20803119011,2119011,208031190
"melb","Melbourne","GCCSA","Vic",20803119012,2119012,208031190
"melb","Melbourne","GCCSA","Vic",20803119013,2119013,208031190
"melb","Melbourne","GCCSA","Vic",20803119014,2119014,208031190
"melb","Melbourne","GCCSA","Vic",20803119016,2119016,208031190
"melb","Melbourne","GCCSA","Vic",20803119017,2119017,208031190
"melb","Melbourne","GCCSA","Vic",20803119018,2119018,208031190
"melb","Melbourne","GCCSA","Vic",20803119019,2119019,208031190
"melb","Melbourne","GCCSA","Vic",20803119020,2119020,208031190
"melb","Melbourne","GCCSA","Vic",20803119021,2119021,208031190
"melb","Melbourne","GCCSA","Vic",20803119022,2119022,208031190
"melb","Melbourne","GCCSA","Vic",20803119023,2119023,208031190
"melb","Melbourne","GCCSA","Vic",20803119024,2119024,208031190
"melb","Melbourne","GCCSA","Vic",20803119025,2119025,208031190
"melb","Melbourne","GCCSA","Vic",20803119026,2119026,208031190
"melb","Melbourne","GCCSA","Vic",20803119027,2119027,208031190
"melb","Melbourne","GCCSA","Vic",20803119028,2119028,208031190
"melb","Melbourne","GCCSA","Vic",20803119029,2119029,208031190
"melb","Melbourne","GCCSA","Vic",20803119030,2119030,208031190
"melb","Melbourne","GCCSA","Vic",20803119031,2119031,208031190
"melb","Melbourne","GCCSA","Vic",20803119032,2119032,208031190
"melb","Melbourne","GCCSA","Vic",20803119033,2119033,208031190
"melb","Melbourne","GCCSA","Vic",20803119034,2119034,208031190
"melb","Melbourne","GCCSA","Vic",20803119101,2119101,208031191
"melb","Melbourne","GCCSA","Vic",20803119102,2119102,208031191
"melb","Melbourne","GCCSA","Vic",20803119104,2119104,208031191
"melb","Melbourne","GCCSA","Vic",20803119105,2119105,208031191
"melb","Melbourne","GCCSA","Vic",20803119106,2119106,208031191
"melb","Melbourne","GCCSA","Vic",20803119107,2119107,208031191
"melb","Melbourne","GCCSA","Vic",20803119108,2119108,208031191
"melb","Melbourne","GCCSA","Vic",20803119109,2119109,208031191
"melb","Melbourne","GCCSA","Vic",20803119110,2119110,208031191
"melb","Melbourne","GCCSA","Vic",20803119111,2119111,208031191
"melb","Melbourne","GCCSA","Vic",20803119112,2119112,208031191
"melb","Melbourne","GCCSA","Vic",20803119113,2119113,208031191
"melb","Melbourne","GCCSA","Vic",20803119114,2119114,208031191
"melb","Melbourne","GCCSA","Vic",20803119115,2119115,208031191
"melb","Melbourne","GCCSA","Vic",20803119116,2119116,208031191
"melb","Melbourne","GCCSA","Vic",20803119117,2119117,208031191
"melb","Melbourne","GCCSA","Vic",20803119118,2119118,208031191
"melb","Melbourne","GCCSA","Vic",20803119120,2119120,208031191
"melb","Melbourne","GCCSA","Vic",20803119121,2119121,208031191
"melb","Melbourne","GCCSA","Vic",20803119122,2119122,208031191
"melb","Melbourne","GCCSA","Vic",20803119123,2119123,208031191
"melb","Melbourne","GCCSA","Vic",20803119301,2119301,208031193
"melb","Melbourne","GCCSA","Vic",20803119302,2119302,208031193
"melb","Melbourne","GCCSA","Vic",20803119303,2119303,208031193
"melb","Melbourne","GCCSA","Vic",20803119304,2119304,208031193
"melb","Melbourne","GCCSA","Vic",20803119305,2119305,208031193
"melb","Melbourne","GCCSA","Vic",20803119307,2119307,208031193
"melb","Melbourne","GCCSA","Vic",20803119308,2119308,208031193
"melb","Melbourne","GCCSA","Vic",20803119309,2119309,208031193
"melb","Melbourne","GCCSA","Vic",20803119310,2119310,208031193
"melb","Melbourne","GCCSA","Vic",20803119311,2119311,208031193
"melb","Melbourne","GCCSA","Vic",20803119312,2119312,208031193
"melb","Melbourne","GCCSA","Vic",20803119313,2119313,208031193
"melb","Melbourne","GCCSA","Vic",20803119314,2119314,208031193
"melb","Melbourne","GCCSA","Vic",20803119315,2119315,208031193
"melb","Melbourne","GCCSA","Vic",20803119316,2119316,208031193
"melb","Melbourne","GCCSA","Vic",20803119317,2119317,208031193
"melb","Melbourne","GCCSA","Vic",20803119318,2119318,208031193
"melb","Melbourne","GCCSA","Vic",20803119319,2119319,208031193
"melb","Melbourne","GCCSA","Vic",20803119320,2119320,208031193
"melb","Melbourne","GCCSA","Vic",20803119321,2119321,208031193
"melb","Melbourne","GCCSA","Vic",20803119322,2119322,208031193
"melb","Melbourne","GCCSA","Vic",20803119323,2119323,208031193
